#TYPE System.IO.FileInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","VersionInfo","BaseName","Mode","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 01.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 01.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 01.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 01","-a---","1595 - OFFICE - 01.png","760","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 01.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 010.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 010.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 010.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 010","-a---","1595 - OFFICE - 010.png","787","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 010.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 02.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 02.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 02.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 02","-a---","1595 - OFFICE - 02.png","771","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 02.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 03.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 03.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 03.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 03","-a---","1595 - OFFICE - 03.png","775","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 03.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 04.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 04.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 04.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 04","-a---","1595 - OFFICE - 04.png","770","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 04.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 05.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 05.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 05.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 05","-a---","1595 - OFFICE - 05.png","766","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 05.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 06.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 06.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 06.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 06","-a---","1595 - OFFICE - 06.png","772","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 06.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 07.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 07.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 07.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 07","-a---","1595 - OFFICE - 07.png","765","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 07.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 08.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 08.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 08.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 08","-a---","1595 - OFFICE - 08.png","767","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 08.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 11.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 11.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 11.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 11","-a---","1595 - OFFICE - 11.png","749","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 11.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 110 - O2.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 110 - O2.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 110 - O2.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 110 - O2","-a---","1595 - OFFICE - 110 - O2.png","885","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 110 - O2.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 110 - O3.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 110 - O3.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 110 - O3.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 110 - O3","-a---","1595 - OFFICE - 110 - O3.png","882","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 110 - O3.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 12.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 12.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 12.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 12","-a---","1595 - OFFICE - 12.png","757","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 12.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 13.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 13.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 13.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 13","-a---","1595 - OFFICE - 13.png","760","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 13.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 14.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 14.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 14.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 14","-a---","1595 - OFFICE - 14.png","765","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 14.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 15.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 15.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 15.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 15","-a---","1595 - OFFICE - 15.png","742","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 15.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 16.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 16.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 16.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 16","-a---","1595 - OFFICE - 16.png","760","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 16.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 17.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 17.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 17.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 17","-a---","1595 - OFFICE - 17.png","757","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 17.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 18.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 18.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 18.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 18","-a---","1595 - OFFICE - 18.png","762","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 18.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 19.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 19.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 19.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 19","-a---","1595 - OFFICE - 19.png","757","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 19.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 20.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 20.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 20.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 20","-a---","1595 - OFFICE - 20.png","769","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 20.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 21.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 21.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 21.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 21","-a---","1595 - OFFICE - 21.png","757","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 21.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 22.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 22.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 22.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 22","-a---","1595 - OFFICE - 22.png","753","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 22.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 23.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 23.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 23.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 23","-a---","1595 - OFFICE - 23.png","767","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 23.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 24.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 24.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 24.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 24","-a---","1595 - OFFICE - 24.png","766","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 24.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 25.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 25.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 25.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 25","-a---","1595 - OFFICE - 25.png","757","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 25.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 26.png","Microsoft.PowerShell.Core\FileSystem::C:\Users\jloerakker\locationbarcodes2","1595 - OFFICE - 26.png","C","Microsoft.PowerShell.Core\FileSystem","False","File:             C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 26.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","1595 - OFFICE - 26","-a---","1595 - OFFICE - 26.png","760","C:\Users\jloerakker\locationbarcodes2","C:\Users\jloerakker\locationbarcodes2","False","True","C:\Users\jloerakker\locationbarcodes2\1595 - OFFICE - 26.png",".png","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","3/20/2014 5:55:33 PM","3/20/2014 9:55:33 PM","Archive"
